LAT,LON,scrubbed.name,GENUS,SPECIES,FAMILY,YEAR,FULLNAME,uID,ALT,GEODESC,PLANTDESC,LOCDESC,HABDESC,SCRUBBEDGENUS
18.16667,-66.57139,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1990,Micropholis guyanensis,PREPI 46463,NA,NA,NA,NA,NA,Micropholis
18.1175,-66.07806,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1991,Micropholis guyanensis,PREPI 46464,NA,NA,NA,NA,NA,Micropholis
18.15667,-66.80806,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1991,Micropholis guyanensis,PREPI 46465,NA,NA,NA,NA,NA,Micropholis
18.0936,-66.0774,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1995,Micropholis guyanensis,390 Chrono,NA,NA,NA,NA,NA,Micropholis
18.0922,-66.0761,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1995,Micropholis guyanensis,391 Chrono,NA,NA,NA,NA,NA,Micropholis
18.092,-66.0753,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1995,Micropholis guyanensis,392 Chrono,NA,NA,NA,NA,NA,Micropholis
18.0736,-66.0709,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1995,Micropholis guyanensis,393 Chrono,NA,NA,NA,NA,NA,Micropholis
18.0736,-66.0709,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2007,Micropholis guyanensis,1157 Chrono,NA,NA,NA,NA,NA,Micropholis
18.08333,-66.03333,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2006,Micropholis guyanensis (A.DC.) Pierre,GBIF urn:catalog:MO:Tropicos:100681081,605,"Mpo. Patillas. Bosque Estatal Carite. At Charco Azul, on the Rio Grande de Patillas. Approximately 1 Km up Charco Azul trail, from the trailhead at Km marker 17.8 on route 184 (on the border of Mpo. Patillas).",NA,NA,NA,Micropholis
18.10191,-66.59163,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1995,Micropholis guyanensis subsp. guyanensis,GBIF bcee8b74-b4c4-4d80-9c5f-0d76a51d0623,535,"Along Maricao River, between 0.5 & 1km uo river from enterance to fish Hatchery.",NA,NA,NA,Micropholis
18.1697,-66.9861,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1995,Micropholis guyanensis (A.DC.) Pierre,GBIF http://n2t.net/ark:/65665/3314a7c27-8f01-4da0-946b-0b39ed91624f,515,"Maricao: Bo. Maricao Afuera; along Maricao River, between 0.5 & 1 km up river from entrance to Fish Hatchery.",NA,NA,NA,Micropholis
18.33333,-65.83333,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1994,Micropholis guyanensis (A.DC.) Pierre,GBIF urn:catalog:MO:Tropicos:405045,350,"Municipio R√≠o Grande: El Verde Research Station, rte 186 at the R√≠o Sonadora. Wet montane forest.",NA,NA,NA,Micropholis
18.14594,-66.98282,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1992,Micropholis guyanensis subsp. guyanensis,GBIF 9e4ca3d2-5ff8-48d4-b392-740ad0c772bf,770,"Maricao Forest Reserve, old road near stone house.",NA,NA,NA,Micropholis
18.11532,-66.07683,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1992,Micropholis guyanensis (A.DC.) Pierre,GBIF 017b4cc9-7a10-46c1-b513-7b5ab159d5d9,775,"Carite Forest Reserve, along road (off Rt 179) dividing Bo. Guavate from Bo. Farallon.",NA,NA,NA,Micropholis
18.0737,-66.04557,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1987,Micropholis guyanensis subsp. guyanensis,GBIF abb35d44-8901-4834-a1e0-4345f78a1e87,500,"On the property of Tropic Ventures, at km 16.1 of rte. 184.",NA,NA,NA,Micropholis
18.27799,-65.85111,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1986,Micropholis guyanensis subsp. guyanensis,GBIF 09ab7a90-7f35-4146-b0cc-d5aae4b13c5c,725,"W. End of El Toro trail, first km. from road 186.",NA,NA,NA,Micropholis
18.12489,-66.96432,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1985,Micropholis guyanensis subsp. guyanensis,GBIF 30e7d4a2-b11f-48c6-8128-68cac1c8c4b3,820,Maricao State Forest.,NA,NA,NA,Micropholis
18.12339,-66.00757,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1984,Micropholis guyanensis subsp. guyanensis,GBIF 3b930750-6a32-4ecb-b2b1-97f3b2ba541e,450,"Cerro Pelucho, on slope.",NA,NA,NA,Micropholis
18.11643,-66.07125,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1982,Micropholis guyanensis subsp. guyanensis,GBIF 00f30850-b53d-405c-af55-48e7fea8203a,600,Guavate Forest.,NA,NA,NA,Micropholis
18.15597,-66.98882,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1980,Micropholis guyanensis subsp. guyanensis,GBIF 37cf38a4-29fd-4440-831c-79f7d787b8c8,800,Maricao State Forest.,NA,NA,NA,Micropholis
18.15597,-66.98882,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1980,Micropholis guyanensis subsp. guyanensis,GBIF 87f40e16-b689-461f-88ad-22f110ac0185,800,Maricao State Forest.,NA,NA,NA,Micropholis
18.10891,-66.07904,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1979,Micropholis guyanensis subsp. guyanensis,GBIF 50b319fe-d4fa-4441-9688-4592ded1fbc6,700,NA,NA,NA,NA,Micropholis
18.15173,-66.77203,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1963,Micropholis guyanensis subsp. guyanensis,GBIF 6bf271c4-5669-4732-b52e-36c699967519,1200,Northern slope of Pico Guilarte.,NA,NA,NA,Micropholis
18.146,-66.973,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1963,Micropholis guyanensis (A.DC.) Pierre,GBIF urn:catalog:MO:Tropicos:2525051,NA,Maricao National Forest.,NA,NA,NA,Micropholis
18.146,-66.973,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1963,Micropholis guyanensis (A.DC.) Pierre,GBIF urn:catalog:MO:Tropicos:2524750,NA,Maricao National Forest.,NA,NA,NA,Micropholis
18.16064,-66.98645,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1962,Micropholis guyanensis subsp. guyanensis,GBIF 3dd20b6b-cc6a-4f7b-a4b8-47585a2aa910,700,Maricao State Forest.,NA,NA,NA,Micropholis
18.16688,-66.53566,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1962,Micropholis guyanensis subsp. guyanensis,GBIF c7b015bb-d3ea-4ae2-b1ff-03bbd816fdd9,1000,NA,NA,NA,NA,Micropholis
18.3,-65.79361,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1960,Micropholis guyanensis subsp. guyanensis,GBIF 464f3550-f099-497c-af11-4d479772550b,NA,Mt. Britton.,NA,NA,NA,Micropholis
18.15888,-66.77657,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1952,Micropholis guyanensis subsp. guyanensis,GBIF a474aadc-d543-4503-9804-83e648bf1e06,838,Bosque Insular de Guilarte.,NA,NA,NA,Micropholis
18.3227,-65.81356,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1950,Micropholis guyanensis subsp. guyanensis,GBIF be58b9b9-48d3-4320-ae3a-826eed1e4b41,305,El Verde Experimental Station.,NA,NA,NA,Micropholis
18.16026,-66.98746,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1950,Micropholis guyanensis subsp. guyanensis,GBIF fd5a1e8a-f70c-4178-b91b-de76b786d1a0,640,Bosque Insular de Maricao. Trail from Vivero de Peces southward.,NA,NA,NA,Micropholis
18.16064,-66.98645,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1935,Micropholis guyanensis subsp. guyanensis,GBIF 880c4da3-325a-4ebc-81c3-ca3062b85194,NA,Maricao Insular Forest.,NA,NA,NA,Micropholis
18.15597,-66.98882,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1932,Micropholis guyanensis subsp. guyanensis,GBIF 451ce151-7173-45ec-bbf0-f6ec515c09f1,NA,Maricao Forest.,NA,NA,NA,Micropholis
18.1811,-66.5117,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1922,Micropholis guyanensis subsp. guyanensis,GBIF a0c5839b-35e1-444d-9386-d091af572c32,850,"Ala de la Piedra, above Villalba.",NA,NA,NA,Micropholis
18.07014,-66.14367,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1922,Micropholis guyanensis subsp. guyanensis,GBIF a720e1f5-644c-45c5-a804-d801cde281b9,800,Mountain between Guayama and Cayey.,NA,NA,NA,Micropholis
18.39246,-65.91838,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1915,Micropholis guyanensis subsp. guyanensis,GBIF 1aa2ff95-df9c-475f-80e4-d398ed37b117,1000,NA,NA,NA,NA,Micropholis
18.236,-65.75974,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1914,Micropholis guyanensis subsp. guyanensis,GBIF 81b7fead-7b77-470f-b85a-4d4855786a3d,900,NA,NA,NA,NA,Micropholis
18.14713,-66.91522,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1913,Micropholis guyanensis subsp. guyanensis,GBIF 6c68b319-5e49-45f3-9a9b-cb2395b8c9d4,NA,Near Adjuntas.,NA,NA,NA,Micropholis
18.16374,-66.97161,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1913,Micropholis guyanensis subsp. guyanensis,GBIF 6b4c121d-5659-4f07-abc9-396f128728da,900,Maricao to Monte Alegrillo.,NA,NA,NA,Micropholis
18.22133,-66.46234,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1886,Micropholis guyanensis subsp. guyanensis,GBIF a48c213d-c3dd-44cb-b6e0-e5101029283f,NA,NA,NA,NA,NA,Micropholis
18.13614,-66.71799,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1886,Micropholis guyanensis subsp. guyanensis,GBIF http://id.snsb.info/Collection/463912-565251-242759,NA,Prope Adjuntas in sylvis montis Cienega ultra Saltillo.,NA,NA,NA,Micropholis
18.13854,-66.72284,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1886,Micropholis guyanensis subsp. guyanensis,GBIF 6db91449-15c7-4ddf-ae1d-1ee01089aff4,NA,In sylvis montis Cienega.,NA,NA,NA,Micropholis
18.22139,-66.46222,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1886,Micropholis guyanensis (A.DC.) Pierre,GBIF NA,NA,Porto Rico - Prope Adjuntas in sylvis montis Cienaga ultra Saltillo,NA,NA,NA,Micropholis
18.22139,-66.46222,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1885,Micropholis guyanensis (A.DC.) Pierre,GBIF NA,NA,Porto Rico - Sierra de Juncos in sylva primaeva montis Guvuy,NA,NA,NA,Micropholis
18.2761,-66.3242,Micropholis guyanensis,Micropholis,portoricensis,SAPOTACEAE,1886,Micropholis portoricensis var. curvata Pierre,GBIF 37e541a6-dfa2-4cc2-b356-6a6cad7725e6,NA,NA,NA,NA,NA,Micropholis
18.280542,-65.855832,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1995,MICROPHOLIS GUYANENSIS,MANUAL UPRRP ACCESSION,NA,trail to El Toro Peak from Rt 186; near beginning of trail,NA,NA,NA,Micropholis
18.158364,-66.601605,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1992,MICROPHOLIS GUYANENSIS,MANUAL UPRRP ACCESSION,NA,Trail along Rio Inaubon (from Rt. 143; km 18.5).,NA,NA,NA,Micropholis
18.117255,-66.160677,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1987,MICROPHOLIS GUYANENSIS,MANUAL UPRRP ACCESSION,NA,Colegio Universitario de Cayey (of the UPR).,NA,NA,NA,Micropholis
18.103019,-66.056542,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1987,MICROPHOLIS GUYANENSIS,MANUAL UPRRP ACCESSION,NA,On the property of Tropic Ventures; at km 16.1 of rte 184.,NA,NA,NA,Micropholis
18.278915,-65.785788,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1967,MICROPHOLIS GUYANENSIS,MANUAL UPRRP ACCESSION,NA,Carr. 191; km. 10.6; entrada de abajo; Vereda de arboles grandes.,NA,NA,NA,Micropholis
18.148023,-66.72206,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1986,MICROPHOLIS GUYANENSIS,MANUAL UPRRP ACCESSION,NA,S of Adjuntas along rte 388 ca. 2 3 km from its intersection with rte 518.,NA,NA,NA,Micropholis
18.159428,-66.998524,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1986,MICROPHOLIS GUYANENSIS,MANUAL UPRRP ACCESSION,NA,Municipios de San German - Sabana Grande - Maricao: in the Reserva Maricao; along rte 120 at the DNR station.,NA,NA,NA,Micropholis
18.082723,-66.035255,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1988,MICROPHOLIS GUYANENSIS,MANUAL UPRRP ACCESSION,NA,Km. 16.1 of rte 184; at the edge of the Carite Reserve on the property of Las Casas de la Selva.,NA,NA,NA,Micropholis
18.107487,-66.072549,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1985,MICROPHOLIS GUYANENSIS,MANUAL UPRRP ACCESSION,NA,Along rte. 179 in the Carite reserve 0.6 miles S of its intersection with rte 184.,NA,NA,NA,Micropholis
18.081629,-66.038647,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1989,MICROPHOLIS GUYANENSIS,MANUAL UPRRP ACCESSION,NA,On the property of Tropic Ventures; Km 16.1 of rte 184.,NA,NA,NA,Micropholis
18.089896,-66.031368,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1993,MICROPHOLIS GUYANENSIS,MANUAL MAPR BRAHMS,NA,Puerto Rico; Patillas: Carite Forest Reserve.  0.5-1 Km S of river flowing into Charco Azul.,NA,NA,NA,Micropholis
18.142618,-66.768491,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1963,MICROPHOLIS GUYANENSIS,MANUAL MAPR BRAHMS,NA,Puerto Rico; Adjuntas: N slope of Pico Guilarte.  Guilarte Forest Reserve.,NA,NA,NA,Micropholis
18.20967865,-66.7696228,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1886,MICROPHOLIS GUYANENSIS,MANUAL MNHN P00649208,NA,Prope Adjuntas in sylvis primevis montis Novillo,NA,NA,NA,Micropholis
18.135312,-66.715048,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1886,MICROPHOLIS GUYANENSIS,MANUAL MNHN P00649202,NA,Prope Adjnutas in sylvis in montis Cienaga ultra Saltillo,NA,NA,NA,Micropholis
18.076351,-66.72573,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1886,MICROPHOLIS GUYANENSIS,MANUAL MNHN P00649206,NA,Prope Penuelas in sylvis primevis montis Jagua,NA,NA,NA,Micropholis
18.14754,-66.991711,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1992,MICROPHOLIS GUYANENSIS,MANUAL MO 2523852,NA,Mun. de San Germ an: Maricao State Forest: Barrio Cain Alto. Along Guam a trail 0.2-0.3 km due SE of Campamento Buena Vista. Serpentine substrate.,NA,NA,NA,Micropholis
18.061759,-66.558693,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1941,MICROPHOLIS GUYANENSIS,MANUAL MO 2524352,NA,Head waters Inabon River.,NA,NA,NA,Micropholis
18.223683,-66.538438,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1999,MICROPHOLIS GUYANENSIS,MANUAL MO 3410089,NA,"Ciales; Bo. Toro Negro, N. Slopes of Los Tres Picachos. Wet mountain forest.",NA,NA,NA,Micropholis
18.290736,-65.836574,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1993,MICROPHOLIS GUYANENSIS,MANUAL MO 3317149,NA,"Rio Grande: Caribbean National Forest, Quebrada Grande, upstream from Rt 186. Wet mountain foerst.",NA,NA,NA,Micropholis
18.286005,-65.837122,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1995,MICROPHOLIS GUYANENSIS,MANUAL MO 3410199,NA,"Canovanas; Caribbeanm National Forest, trail to El Toro Peak from Tr 186, near beginning of trail. Wet mountain forest.",NA,NA,NA,Micropholis
18.061042,-66.135371,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1993,MICROPHOLIS GUYANENSIS,MANUAL MO 3317083,NA,"Guayama/Cayey: Bo. Guanami/Bo. Jajome Alto, Carite Forest Reserve, roadside forest off Rt 7741, km 2.5. Wet mountain forest.",NA,NA,NA,Micropholis
18.174556,-66.491894,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1994,MICROPHOLIS GUYANENSIS,MANUAL FTG 72835,NA,"Barrio Ala de la Piedra: track from Road 143 to Quebrada Dona Juana just NNW of Cerro El Bolo,",NA,NA,NA,Micropholis
18.147139,-66.981704,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1981,MICROPHOLIS GUYANENSIS,MANUAL FTG 53379,NA,"Mun. de Maricao: Reserva Forestal Maricao; along  Hwy 120, 3.5 mi. S of junction with Hwy 105 at large  pavilion; 5 mi. S of Maricao. Elev. 3025 ft.",NA,NA,NA,Micropholis
18.232915,-65.760827,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2014,MICROPHOLIS GUYANENSIS,MANUAL NY 1029102,NA,NA,NA,NA,NA,Micropholis
18.167994,-66.990151,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1950,MICROPHOLIS GUYANENSIS,MANUAL NY 1029098,NA,Bosque Insular de Maricao. Trail from Vivero de Peces southward.,NA,NA,NA,Micropholis
18.11141,-66.012321,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,1982,MICROPHOLIS GUYANENSIS,MANUAL NY 1029078,NA,NA,NA,NA,NA,Micropholis
18.263775,-65.79693,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,NA,MICROPHOLIS GUYANENSIS,MANUAL UNK 22553,NA,Sierra de Naguabo. Barrio de Maizales.,NA,NA,NA,Micropholis
18.163776,-66.988513,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,NA,MICROPHOLIS GUYANENSIS,MANUAL UNK 94063,NA,"Maricao: Bo. Maricao Afuera; along Maricao River, between 0.5 & 1 km up river from entrance to Fish Hatchery.",NA,NA,NA,Micropholis
18.103439,-66.076419,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2003,micropholis_guyanensis,FIA 720350038,NA,NA,NA,NA,NA,Micropholis
18.103439,-66.076419,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2008,micropholis_guyanensis,FIA 720350038,NA,NA,NA,NA,NA,Micropholis
18.089781,-66.076689,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2003,micropholis_guyanensis,FIA 720570005,NA,NA,NA,NA,NA,Micropholis
18.089781,-66.076689,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2008,micropholis_guyanensis,FIA 720570005,NA,NA,NA,NA,NA,Micropholis
18.125289,-66.757561,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2003,micropholis_guyanensis,FIA 720590315,NA,NA,NA,NA,NA,Micropholis
18.125289,-66.757561,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2008,micropholis_guyanensis,FIA 720590315,NA,NA,NA,NA,NA,Micropholis
18.150661,-66.987231,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2003,micropholis_guyanensis,FIA 720930044,NA,NA,NA,NA,NA,Micropholis
18.143681,-66.974181,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2003,micropholis_guyanensis,FIA 720930049,NA,NA,NA,NA,NA,Micropholis
18.143681,-66.974181,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2008,micropholis_guyanensis,FIA 720930049,NA,NA,NA,NA,NA,Micropholis
18.270269,-65.77115,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2003,micropholis_guyanensis,FIA 721030006,NA,NA,NA,NA,NA,Micropholis
18.18105,-66.5028,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2003,micropholis_guyanensis,FIA 721070537,NA,NA,NA,NA,NA,Micropholis
18.095461,-66.039181,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2003,micropholis_guyanensis,FIA 721090002,NA,NA,NA,NA,NA,Micropholis
18.09316177,-66.02932175,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2014,MICROPHOLIS GUYANENSIS,687 24PLOT,NA,NA,NA,NA,NA,Micropholis
18.10175875,-66.04330494,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2014,MICROPHOLIS GUYANENSIS,688 24PLOT,NA,NA,NA,NA,NA,Micropholis
18.09443347,-66.04165354,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2014,MICROPHOLIS GUYANENSIS,689 24PLOT,NA,NA,NA,NA,NA,Micropholis
18.12408881,-66.73988493,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2014,MICROPHOLIS GUYANENSIS,690 24PLOT,NA,NA,NA,NA,NA,Micropholis
18.12332028,-66.75078769,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2014,MICROPHOLIS GUYANENSIS,691 24PLOT,NA,NA,NA,NA,NA,Micropholis
18.13950523,-66.70295016,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2014,MICROPHOLIS GUYANENSIS,692 24PLOT,NA,NA,NA,NA,NA,Micropholis
18.31181981,-65.82602615,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2014,MICROPHOLIS GUYANENSIS,693 24PLOT,NA,NA,NA,NA,NA,Micropholis
18.18342531,-66.49853457,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2014,MICROPHOLIS GUYANENSIS,694 24PLOT,NA,NA,NA,NA,NA,Micropholis
18.21567846,-66.48714205,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2014,MICROPHOLIS GUYANENSIS,695 24PLOT,NA,NA,NA,NA,NA,Micropholis
18.18051604,-66.48751857,Micropholis guyanensis,Micropholis,guyanensis,SAPOTACEAE,2014,MICROPHOLIS GUYANENSIS,696 24PLOT,NA,NA,NA,NA,NA,Micropholis
18.32083333,-65.82365,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2010,Cecropia schreberiana Miq. subsp. schreberiana                                                     ,24243 UPRRP,NULL,"Rio Grande, Bosque Nacional El Yunque, Orillas de la carretera 186, ca. 350 m despues de la entrada hacia la estacion El Verde (al oeste).",arbol ca. 20 m. Hojas blancas en el enves con la nervadura verde; infl. masculinas amarillentas.                                                                                                                                                              ,"Orillas de la carretera 186, ca. 350 m despues de la entrada hacia la estacion El Verde (al oeste).",Bosque humedo secundario.                                                                                                                                                 ,Cecropia
18.32083333,-65.82365,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2010,Cecropia schreberiana Miq. subsp. schreberiana                                                     ,24276 UPRRP,NULL,"Rio Grande, Bosque Nacional El Yunque, Orillas de la carretera 186, ca. 350 m despues de la entrada hacia la estacion El Verde (al oeste).",arbol ca. 20 m. Hojas blancas en el enves con la nervadura verde; infl. masculinas amarillentas.                                                                                                                                                              ,"Orillas de la carretera 186, ca. 350 m despues de la entrada hacia la estacion El Verde (al oeste).",Bosque humedo secundario.                                                                                                                                                 ,Cecropia
18.11277778,-66.05194444,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2006,Cecropia schreberiana Miq. subsp. schreberiana                                                     ,24300 UPRRP,NULL,"Patillas, Bo. Munoz Rivera,   Carite Forest Reserve, Cerro la Santa. From road 184 taking road to Cerro La Santa; close to the first radio antena. Border of the mun. of Caguas, Cayey and San Lorenzo.",Tree 7 m high.,"Cerro la Santa. From road 184 taking road to Cerro La Santa; close to the first radio antena. Border of the mun. of Caguas, Cayey and San Lorenzo.",Common at the palm forest.,Cecropia
18.15,-66.983333,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana ssp. antillarum Miq.,321 MAPR,720,Maricao,NA,"Maricao Forest Reserve.  Río Maricao drainage, steep slope, NE of Hwy 120 Km17.1.",Disturbed slope.,Cecropia
18.21361,-67.10301,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1913,Cecropia schreberiana Miq.,5971 MAPR,0,Mayagüez,NA,,,Cecropia
18.160556,-67.041389,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1988,Cecropia schreberiana Miq.,5973 MAPR,400,San Germán,NA,"Road 119, km 9.2.",,Cecropia
18.425,-67.033333,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1993,Cecropia schreberiana Miq.,5974 MAPR,225,Isabela,NA,"Along Hwy 112, 3.4 miles (by road) NE of junction with Hwy. 444.",,Cecropia
18.11708,-67.18263,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1913,Cecropia schreberiana Miq.,5975 MAPR,0,Cabo Rojo,NA,,,Cecropia
18.44881,-66.0686,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1902,Cecropia schreberiana Miq.,5976 MAPR,0,San Juan,NA,,,Cecropia
18.408333,-67.125,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1982,Cecropia schreberiana Miq.,5977 MAPR,0,Aguadilla,NA,,,Cecropia
18.087778,-67.054167,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1988,Cecropia schreberiana Miq.,5980 MAPR,60,San Germán,NA,"Interamerican University, parking lot below Campus School.",,Cecropia
18.208056,-66.493611,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1984,Cecropia schreberiana Miq.,5981 MAPR,870,Villalba,NA,Along unpaved road to Cerro El Bolo near jct. with carr. 143 by ranger station.,"North slope in pine plantation; area weedy with many intro. spp.  a.  herbaceoius weeds in wet areas along edge of rd. exposed herbaceous weeds in road.  c.  Woody thickets on road bank.

",Cecropia
18.0625,-66.907222,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2002,Cecropia schreberiana ssp. schreberiana Miq.,29137 MAPR,120,Yauco,NA,Susúa Forest Reserve. East bank above stream at bottom of Quebrada Peces upstream from washed-out bridge.,"Shady, mesic habitat in low sclerophyllous forest on serpentine substrate.",Cecropia
18.156111,-66.998889,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2000,Cecropia schreberiana Miq.,39843 MAPR,675,San Germán,NA,"San Germán, Bo. Hoconuco Alto, Maricao Forest Reserve, 50 x 25 m seed bank plot adjacent to dirt road that is off of route 120 at Km 16.8. On S to SE facing slope in Subtropical Wet Forest Life Zone.",Canopy damaged and gaps created by Hurricane Georges in September 1998.,Cecropia
18.156111,-66.998889,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2000,Cecropia schreberiana Miq.,39854 MAPR,675,San Germán,NA,"San Germán, Bo. Hoconuco Alto, Maricao Forest Reserve, 50 x 25 m seed bank plot adjacent to dirt road that is off of route 120 at Km 16.8. On S to SE facing slope in Subtropical Wet Forest Life Zone.",Canopy damaged and gaps created by Hurricane Georges in September 1998.,Cecropia
